Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Korea, Rep.",KOR,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.77713484480568,5.74981880799452,5.67202204584268,5.58907748120114,5.54932007988511,5.55438755904636,5.59124187195963,5.66149618007296,5.70737923439624,5.73936436972311,5.80592851809238,5.89348472560151,5.9857956274074,6.09228208178019,6.17935689484966,6.20808986267205,6.21875574908703,6.22480843072788,6.16343761334821,6.01822780314621,5.86546567317622,5.73341265955269,5.68093618135296,5.76166302865838,5.91246938581523,6.08254673591519,6.15659782310386,6.21156756747186,6.31265471292733,6.50219913010637,6.93992435996338,7.44716006186469,7.830747258968,8.25682292025845,8.72679288067086,9.03896596466174,9.24992493102423,9.39866617308474,9.43579151502213,9.3127528532438,9.08352219353701,8.84907904970672,8.64490122047787,8.51534060441549,8.52090117345154,8.63463142108837,8.75807822039737,8.82924129812753,8.79211641524299,8.66513038219187,8.50292206007526,8.30323323076085,8.05494142728709,7.76674481102108,7.52294955968238,7.45618264450547,7.53368493794074,7.62913127441698,7.65933603201714,7.51608459952413,7.1963490727238,6.83989929834886,6.50100337843972,6.22114235972849,6.06126322113768
"Korea, Rep.",KOR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.51364103086955,5.34998029898569,5.13171771493926,4.93090293930468,4.83442700998516,4.85065884748872,4.91020185426044,5.01336232760315,5.14823335251385,5.30843057149872,5.51732106796107,5.7577684807552,5.98714999469126,6.18902346245223,6.31876131465677,6.35260613819932,6.36888426900082,6.39331516554447,6.33636562703384,6.18686256625066,6.04012992639817,5.94110029831659,5.93542571206354,6.05238330905164,6.23552955935914,6.42015924979265,6.49532755908737,6.57066232350154,6.69450725679015,6.90689895984981,7.35983743406636,7.87285817861954,8.26078060476114,8.67365512792139,9.09276882991874,9.33878727873286,9.51937551456785,9.65321916541324,9.66658283762855,9.51851680572319,9.27246099340675,9.04398684998753,8.84132463129005,8.69051100393383,8.67754861956177,8.77622021516403,8.89815347921592,8.98690569351316,8.9717446458268,8.85843478545845,8.71165453348106,8.54376858996035,8.33475824113118,8.08928237726089,7.88932164584583,7.86231897444794,7.97429021705468,8.09296175890752,8.1415618293329,8.01640566957322,7.71545075022203,7.37181339562525,7.05191503566599,6.81136421501836,6.71078422475995
"Korea, Rep.",KOR,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.63532283632882,4.63814412590873,4.6509281867246,4.68658893826026,4.72954341836226,4.73460238138098,4.719468644942,4.71925049070432,4.72546289088254,4.76620074661077,4.8225993489699,4.88415842677902,4.97599354214159,5.05285863051692,5.13167955680043,5.25865560671965,5.38928262648326,5.47512421074928,5.54787441422188,5.61121753411104,5.61295269388918,5.63168661360637,5.68270888229792,5.64248653218406,5.5067715312816,5.35619773863115,5.25974246868279,5.25073357562581,5.32440276868604,5.44588573087715,5.57253291049501,5.67374327863341,5.80103491907604,5.92559179228807,6.11464257368228,6.51403282652153,6.98411463524709,7.35501964459612,7.75565034924065,8.20000853344339,8.49365116117201,8.71418098306686,8.89925772383895,8.96695892109259,8.88415784440658,8.70467430887098,8.54410313093587,8.45220179322154,8.43352897457272,8.47155418537763,8.51758024942242,8.56871252446955,8.62786623426167,8.6315395586991,8.55587276939863,8.37371301093353,8.06368758426252,7.75825054022688,7.50139761480457,7.31946559266858,7.32297953577435,7.44345696851006,7.57136622871678,7.63001372078738,7.50498191293296
"Korea, Rep.",KOR,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.62424726382373,4.61351410800121,4.62710047786267,4.64954390039102,4.64554830841251,4.57587318179508,4.46012853307292,4.336867605212,4.23035862479391,4.18789030495635,4.19747758016972,4.24786723522499,4.37022932287532,4.52427960409246,4.72225459793094,4.98945024678273,5.25286897273206,5.44383010640384,5.5956171343162,5.70678158892583,5.73154423532785,5.74901794218541,5.79440309792837,5.74967732756809,5.61372484652178,5.4895146467468,5.43262383243488,5.46500449179474,5.58348397225404,5.75676934770963,5.92606967348072,6.02815645921066,6.14501695534912,6.26686414668304,6.4629069352168,6.87070049867597,7.32265782802215,7.66755835828507,8.04689691195902,8.45693257561514,8.71647223069321,8.92179097941116,9.09478646756141,9.1556830871351,9.08199211853167,8.92384501286998,8.76879897636946,8.6541428554804,8.61014857774269,8.64059512973827,8.6837273525903,8.73307009558182,8.81252801407291,8.86183765278148,8.8410111539933,8.70418540219441,8.40892257812044,8.08922177979166,7.83092229914783,7.66021296917742,7.67789781056614,7.83279048960433,7.98959639354336,8.06567579979436,7.96806625702936
"Korea, Rep.",KOR,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.02984946341662,3.98176204833564,3.92706316494664,3.87006977352139,3.81733685922878,3.79443247636205,3.80457725047697,3.84452643063067,3.93062510896617,4.03097147334621,4.08057850279192,4.09558318228946,4.11446274346214,4.14440820917291,4.21639592892424,4.3019769303196,4.37106116153872,4.46248082987548,4.54887428888108,4.62961700495797,4.76257381034344,4.88292341031909,4.93896834714006,5.00804352903844,5.089718538462,5.12220771458361,5.1560963345803,5.20481174982398,5.17999517932794,5.06891099008096,4.95139592104594,4.87596441527713,4.86846253629827,4.96238829445652,5.11674420774315,5.27980639140814,5.38191990113443,5.46980917973476,5.5694328789855,5.74064554224913,6.12169521049941,6.56922940198846,6.91961220047974,7.31576252097095,7.76117589072912,8.07579493783249,8.31196772363828,8.46998317080421,8.49934714670667,8.44000128831753,8.36669875921759,8.3141404555902,8.26437689971092,8.26804416388095,8.3670793692437,8.48699796159903,8.61618660246327,8.68657712517681,8.61578470384323,8.47607366504261,8.26653002016948,7.96818024341905,7.69672926652861,7.47229604798108,7.31265427600223
"Korea, Rep.",KOR,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,3.98975186954767,3.91197824259407,3.85091501445977,3.80148239638876,3.75971243624336,3.7447430367713,3.75456338431476,3.79333868382721,3.86312929154498,3.90578630744323,3.87165933071553,3.79744540057158,3.72418892615415,3.66466927959052,3.65339881185847,3.68599457321773,3.75188882594686,3.88445755783402,4.04856580160345,4.23142158125363,4.46992896216312,4.69458008355318,4.8369743796812,4.95502373082816,5.05332190195688,5.08868883584009,5.1335158499146,5.20712128349902,5.19986699292183,5.1052461806644,5.01915935555201,4.98405397176477,5.01617670351779,5.14327321333136,5.32369335604888,5.49314203032035,5.58478816612105,5.66845318493176,5.75915026722704,5.91562374278015,6.27490375708696,6.71249271999357,7.07332865753807,7.47331161410035,7.90323542245593,8.20340298880424,8.45135948781122,8.61918223925564,8.65379506145338,8.60183635319337,8.53496214621809,8.49454381193026,8.4475515024638,8.42332698101145,8.49312925778394,8.61289543079598,8.74979140039837,8.86223162303649,8.85105427203426,8.74202768062656,8.55568112664919,8.26826541569625,7.98247002605913,7.75107203860163,7.60687462855866
"Korea, Rep.",KOR,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.37851366982657,3.39472207345523,3.40277073408596,3.39541058261903,3.36015358598817,3.3186973191737,3.29761541364439,3.28687845679459,3.2637359548597,3.23611369101485,3.23952154487905,3.27270213323593,3.3270467601138,3.41905437618362,3.52453045132772,3.59303483854503,3.6283390112445,3.65465695832182,3.68016612884192,3.72911040809782,3.78987541327637,3.86224585090338,3.97690556038481,4.07580585461362,4.15971503656823,4.28314180867501,4.40224873825919,4.48085331667294,4.56152019574621,4.63942179807326,4.66280484268715,4.71299944079658,4.80915028082028,4.83089238650561,4.75429450232996,4.64775501674234,4.57417235335781,4.57564534147388,4.67044565015351,4.81528324770376,4.960012919819,5.0599686441755,5.16668000376028,5.28320641127016,5.46466120444479,5.83208599253538,6.26326852528872,6.63275779351088,7.02043406951049,7.41708637614465,7.72131575572128,7.98564645528605,8.2115818435882,8.36323747555602,8.40762038091557,8.30883368749845,8.09803175886921,7.96285581283967,8.03341161629686,8.21479773691311,8.36149805143893,8.50350140223191,8.60496031567825,8.56216874870741,8.44679069530246
"Korea, Rep.",KOR,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.52031536454896,3.48328283958248,3.40397738950546,3.31795533646319,3.2346270267681,3.17258440613147,3.13521769194199,3.11323677747107,3.09328390886955,3.07705544403553,3.08753813833257,3.11784891735856,3.1661498308471,3.24773395552791,3.31619732654995,3.31965457846853,3.28293154576291,3.23246238158,3.18293737682728,3.17387406956912,3.20534906051467,3.26425769565063,3.38221292934413,3.52406798847825,3.67858815075291,3.88305684681179,4.09154977111325,4.24848355543839,4.37885604856859,4.48441094508755,4.52832776533968,4.59296413544751,4.70246263507977,4.72892047845717,4.65949653241986,4.58228877478239,4.5459803215449,4.58140238516791,4.70330696974003,4.8683722401813,5.01787713012348,5.10792726612706,5.21664880660406,5.33604223025467,5.51641867613336,5.8774661007918,6.29888114744128,6.67133856245392,7.05956995097417,7.45062849367925,7.75095102785942,8.0165071507375,8.24743281743394,8.41245211443656,8.48259513299431,8.42662267982808,8.27462111045285,8.13615192229689,8.13833186717436,8.28269489580506,8.44465722620573,8.6059691497195,8.74302738732876,8.74787989513259,8.66187989669924
"Korea, Rep.",KOR,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.52166612982569,2.53451703486075,2.58320918425862,2.65217502706029,2.73358867076451,2.79681163521892,2.81949947507508,2.83726972685007,2.84960945747347,2.82447614720259,2.79693338876248,2.78907951311007,2.79181871698861,2.79200110792119,2.78851079232018,2.82059321268695,2.86231408058455,2.90199509516457,2.98914858289529,3.10252330048171,3.17865987030688,3.20650515435671,3.22727400599969,3.25915624101864,3.32574349018959,3.41793316583017,3.49036545815522,3.57600696218234,3.66381232965414,3.74700031955076,3.87446793080815,4.00634095053683,4.1072551585193,4.21380085941279,4.32322628105422,4.38734034141763,4.44268309224769,4.51380313584544,4.52285304004326,4.44970077801539,4.36217408297859,4.29790630764274,4.30237806853505,4.40860255907387,4.56625940303459,4.73136036183711,4.84826649613603,4.96114576915403,5.11692620455106,5.329746190773,5.62935477315619,6.0052340647942,6.42381226206861,6.84758524198387,7.26476900319377,7.65672446006383,8.02641759223312,8.26565940350458,8.35045296825638,8.31085111498469,8.14440735040002,7.93638466656959,7.84235877948136,7.94653523109263,8.15144011589034
"Korea, Rep.",KOR,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.28663265333296,2.3342326918184,2.40894274981021,2.48113184781332,2.53867269703712,2.56217303676048,2.56278655129005,2.57613650077636,2.57797120990665,2.54562614180099,2.51611829050562,2.49430537981224,2.47721635128562,2.46802292397066,2.47044922355334,2.50997897203037,2.55687800122649,2.59957685432667,2.67252857421613,2.74391392674256,2.75795707969478,2.72263405910159,2.68083710496967,2.654557207201,2.66898690104547,2.71921551570444,2.77331793264753,2.87022113483361,3.009215040575,3.17045314524924,3.37544691043267,3.57568893411066,3.72725633526023,3.86762327995877,3.99649769775221,4.07105703076283,4.13491653015179,4.21545714396065,4.23280845930696,4.17927466543211,4.12912066054443,4.11095458316733,4.15655116192559,4.2961935935653,4.48447921370616,4.66643116717943,4.78599169041483,4.90078669552966,5.0569255198713,5.26377728288727,5.55398250143075,5.91395239680786,6.32311021075598,6.75141231634698,7.16862145118882,7.55029916535693,7.91258345370352,8.16843058022634,8.2929617092534,8.29534810613992,8.18721450090503,8.05148346272911,7.95475981461693,7.98475440733863,8.14964893363758
"Korea, Rep.",KOR,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.28304587063036,2.22660405216905,2.16966831418542,2.11461377298243,2.07792538940094,2.07237430847964,2.0763832207551,2.09503856460132,2.15864088454754,2.24732070837554,2.31017939122853,2.31713494818258,2.29990688413241,2.28023563409922,2.25741299805027,2.26256101305975,2.3136749796724,2.36777346552603,2.38126064055803,2.36728041537786,2.37445556183302,2.41494846061608,2.4774189371476,2.57688848817463,2.68828977775149,2.75857216831255,2.79770852986565,2.83791523955016,2.87594303954356,2.9275873623586,2.99674097351584,3.08570536927995,3.21624466483185,3.34142840904792,3.44809397592185,3.58168068256538,3.71512021594096,3.81935017166018,3.92897669521302,4.03153349009617,4.0817821045865,4.1408339898736,4.23226552849895,4.26457359512354,4.2130363961335,4.14433010005376,4.11473632852676,4.16131728430323,4.28003300136141,4.4105872997214,4.52224088735348,4.63749572098799,4.78187419473374,4.93956064436399,5.13828518584909,5.49166239293869,5.94597585552181,6.32988555690504,6.69486943413903,7.09510087980583,7.47478236412567,7.85516310037446,8.12310776364236,8.23165828602826,8.21383527103828
"Korea, Rep.",KOR,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1.87043027463148,1.82113343136559,1.76116188702379,1.70533536228244,1.66919932806216,1.66087794598137,1.66877736281531,1.69724661472603,1.76528108098283,1.85498960224018,1.91965987774282,1.92974955959039,1.90507218219704,1.86466639359217,1.81724806376304,1.79984958560653,1.84104613083862,1.90238954222248,1.93118926310772,1.93578097761306,1.9525913923826,1.98587922126412,2.02953585713153,2.09196211922235,2.14611768534953,2.15630513936611,2.1530252602089,2.16106039868803,2.16439898271237,2.18060209875479,2.22197894440949,2.29183347983797,2.41464427703295,2.5610268470783,2.70981189486066,2.8913243822846,3.0809299875953,3.23915814978649,3.38183530757463,3.49777305720152,3.55921224120977,3.63207690517612,3.74423743873172,3.80263283873216,3.7858250174253,3.76397966843022,3.78026903148192,3.86595123030786,4.01691937716852,4.17513669911423,4.3078873230049,4.43494162324921,4.58156207138705,4.73109782788307,4.91685291743019,5.24395181458123,5.68090772117867,6.08069004942475,6.4717739625648,6.88127940917583,7.26329057986005,7.64576750675615,7.92048823685948,8.05462742731756,8.07198025004633
"Korea, Rep.",KOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.12976688697938,3.16830913667552,3.21466204242597,3.24917375896856,3.2613350151576,3.27067839591727,3.27387572189256,3.28956895208404,3.31247921029764,3.32300706993657,3.35901260753845,3.42234215055042,3.48194039240769,3.53033215834892,3.57361659769625,3.60746958756324,3.64314659802075,3.68504200603214,3.72770887562569,3.77376842700038,3.82694455914644,3.90942027758711,4.00892571961013,4.08506639881297,4.14840394612085,4.24498182372178,4.3712832515365,4.49469516410832,4.62453478005498,4.75927878028618,4.88530804594869,5.02804171546935,5.19222765327707,5.36546701906146,5.56146079309115,5.76406712637625,5.96918301758357,6.20969871131759,6.47059965496004,6.75830024883881,7.091050395922,7.44493688262949,7.81606605137616,8.20122350683224,8.60086379929101,9.00039400945138,9.42057086311249,9.85710348983429,10.248148061523,10.6131373147372,10.9916944218993,11.3503836185426,11.7033965983522,12.0971432569738,12.5254091857732,12.954685714924,13.3631038531662,13.8737462057967,14.4543760222277,15.0634884441589,15.822165945989,16.6596412164908,17.4846463366305,18.3350235838597,19.2735131316057
"Korea, Rep.",KOR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,471607,492230,513556,533399,549970,566934,584672,604941,626823,646409,669889,695931,719993,741588,762548,783070,805022,829197,854293,880747,909338,944799,984378,1018227,1046458,1080090,1122266,1164279,1207787,1252981,1297282,1349664,1411012,1474963,1545561,1618992,1692275,1772425,1851436,1935943,2034915,2139422,2245764,2354310,2464401,2573391,2699322,2830051,2957393,3072176,3190108,3313374,3429337,3554379,3696271,3836096,3963683,4112147,4286980,4467079,4679412,4900377,5114505,5349211,5606385
"Korea, Rep.",KOR,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.79575416277879,3.84714245330657,3.90370771756509,3.94686167871068,3.96820934133767,3.99142535289453,4.01467588827945,4.05582547609688,4.10394446526981,4.13529285504494,4.19096986278683,4.26995584796823,4.33968739906807,4.39615434108232,4.4491955879662,4.49790672965424,4.55166397730574,4.61373025637673,4.67967956753486,4.75007426587365,4.82704577376756,4.93593159818209,5.06182679915337,5.15792894801395,5.23535858112605,5.35125267854351,5.508847673061,5.66514019005315,5.82642817133675,5.99281408445231,6.15194024891367,6.34273159982793,6.5659487429506,6.79908751865404,7.05929020633106,7.32685344475882,7.58972174194382,7.87651223917814,8.17032792510946,8.48560644945523,8.84834302556505,9.22877563645313,9.62287921867594,10.0274601229117,10.4466574437865,10.8766422280154,11.3407030565269,11.8232820670016,12.2555925215103,12.6603022469107,13.0740513403082,13.4522274488587,13.8126089807607,14.2136127684211,14.6505202812913,15.0892917235568,15.5075218019785,16.0326222610871,16.631172456405,17.2583545355354,18.0366441212789,18.8965429375432,19.7572112898471,20.6542897910551,21.6293881431679
"Korea, Rep.",KOR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,311222,324106,338748,352382,362687,371904,379012,386239,394689,401809,413085,429427,446646,462366,477221,489671,500992,512593,523811,535709,549638,569056,592186,612140,629745,652106,679300,706489,735963,767287,797014,827262,860482,896285,937161,980198,1025176,1081153,1143579,1214552,1298453,1387257,1478180,1573447,1671111,1763410,1863842,1968746,2069806,2160932,2256728,2354626,2445751,2546076,2659956,2772730,2880606,3013674,3169318,3330509,3522204,3724242,3920261,4132310,4367863
"Korea, Rep.",KOR,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.47241378129688,2.49870185609705,2.53602693899082,2.56329618388352,2.56774129738315,2.56469775807451,2.54845919402199,2.53843477242224,2.53580966624251,2.52507644679468,2.54100754429605,2.5893484371476,2.64060522995006,2.68285264078136,2.7187016773878,2.74002208726467,2.75843324739495,2.77987643284515,2.79905908859507,2.82063328649135,2.8500238245734,2.90601455625503,2.97891454181888,3.03499198040006,3.0843097972562,3.16220706897118,3.25934677783879,3.35304881239206,3.45493401487777,3.56198687106181,3.65906399441963,3.75741309823382,3.86592259721312,3.98329689763147,4.11983403134852,4.26241695171981,4.41358488530635,4.61028303355318,4.84033555826718,5.1026784300327,5.40787660410699,5.73529001589008,6.08129796065001,6.44493446143209,6.82303669636467,7.19032065492206,7.56545274772243,7.9553694782224,8.30455603393864,8.6293621419148,8.97171643297573,9.30462780996713,9.63946385544608,10.0152370944749,10.4242346256918,10.8342319524948,11.2269030359008,11.7202992216071,12.2802367808041,12.8684250224556,13.6032749174564,14.4144463230668,15.2031810958968,16.0081239217046,16.9094867844989
"Korea, Rep.",KOR,"Population ages 65 and above, total",SP.POP.65UP.TO,782829,816336,852304,885782,912657,938838,963684,991179,1021512,1048218,1082973,1125359,1166638,1203954,1239769,1272741,1306014,1341790,1378104,1416455,1458976,1513855,1576564,1630366,1676202,1732196,1801566,1870768,1943750,2020268,2094297,2176926,2271494,2371248,2482722,2599190,2717452,2853579,2995014,3150495,3333369,3526679,3723944,3927757,4135512,4336800,4563164,4798797,5027199,5233108,5446837,5668000,5875088,6100455,6356227,6608826,6844288,7125821,7456298,7797588,8201616,8624619,9034766,9481521,9974248
"Korea, Rep.",KOR,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.7940766904931,1.77088773827419,1.74842043951831,1.73172572865678,1.71362157211325,1.71215176322099,1.73278892160393,1.73287408733104,1.69870973691907,1.66566398866323,1.65665758143501,1.66280878107203,1.67779648492435,1.70512201028844,1.72745096577054,1.73550612472678,1.75733328608705,1.80113319256385,1.84453042216764,1.87573534487655,1.90787613827424,1.95124773561571,1.9836703413387,1.98951716865554,1.98826952721546,2.02133814308596,2.07267294401404,2.1266593007034,2.21361434788837,2.31655294172004,2.38912340408066,2.44091935907647,2.49657638127176,2.5504424107627,2.62942014349664,2.73483651106903,2.83722030767006,2.95562403352801,3.06647561439152,3.16902734432519,3.30960219872941,3.45056975011682,3.56129965617922,3.67524789336336,3.78732144842692,3.85910669367203,3.92827513797168,4.00182102921037,4.01881811599103,3.99776482349432,4.00107771005768,4.02174924566615,4.03391977385404,4.07121165326267,4.16784404678934,4.31102125895958,4.45354529480804,4.60347569733106,4.75237668146838,4.94190737975707,5.30511018087039,5.77268950152252,6.17264215125386,6.55100266698769,6.95934424342299
"Korea, Rep.",KOR,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.26584840390827,1.25970722957505,1.25905198860276,1.25683990883468,1.24206493549683,1.22846787878526,1.2262772154302,1.21741322441694,1.19106360851208,1.16716293163617,1.16737243099509,1.18995744998645,1.22037343511167,1.25204323682717,1.27152056609255,1.26778081760299,1.27133428601796,1.29488171459564,1.32124213340547,1.34486713445763,1.37002375512231,1.40214932083332,1.43137036000263,1.44444067114876,1.45254068369832,1.48240823925867,1.51725400741417,1.55094692223494,1.60738644837889,1.66976892616938,1.70400630115331,1.71646397296819,1.73042651006133,1.7461636185732,1.78074427771115,1.83889560198934,1.9115131937971,2.02283328544418,2.15688392951148,2.30248128448194,2.47887943289519,2.66033394570728,2.81461905643711,2.9558321235325,3.08328332651495,3.16962711091667,3.25544418060779,3.35130499013594,3.39723170136891,3.40851113692236,3.44638216570673,3.50605138412103,3.5640013900106,3.64669337301478,3.7812648209912,3.94358874839471,4.08650535249505,4.23911114197585,4.38971403552285,4.5748097300058,4.92674107675657,5.38120475541425,5.77780063581594,6.15350408965921,6.55057936956365
"Korea, Rep.",KOR,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.2447605971234,1.263861343092,1.26942863879683,1.25401693621835,1.22737154230367,1.19438253372844,1.16362504801865,1.1740635464449,1.21294081592314,1.24256892693265,1.27315142663633,1.29799398446624,1.28808151112221,1.25843581331902,1.24396913251302,1.2491753293507,1.26026394848996,1.27072778520783,1.29581746034009,1.34729889622714,1.39488072129647,1.42516075272202,1.46336976833239,1.49699932231635,1.51172218236347,1.52788354302427,1.56807603053855,1.60736200106132,1.61796020382869,1.62320172231354,1.64820015659284,1.70083045381462,1.77632682849004,1.8781878204159,1.99287362286043,2.07159088179568,2.12203397018786,2.1747386691744,2.23341573570951,2.32123941102719,2.42190879617423,2.51975940785498,2.64235448302879,2.76211997463727,2.88260373753131,3.03146426960462,3.18024087898143,3.30600009409946,3.42203207663217,3.53154706865801,3.61306461096666,3.66411360021162,3.7281703184572,3.80417822357947,3.8392654453434,3.82889751200153,3.77169311487777,3.72945913175418,3.78623015563302,3.92476378241966,4.09323811743765,4.25330524993564,4.41684070650763,4.57092057377277,4.76519472586927
"Korea, Rep.",KOR,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.782841818976579,0.791343493037736,0.793722403265702,0.785089866251764,0.770491941691179,0.752143883833888,0.73181926003991,0.733501865556974,0.751989962578293,0.762837413763006,0.773904044004006,0.788117419736828,0.789551423631839,0.781431200871057,0.783007993399127,0.795161888622362,0.802249506183001,0.801005417830693,0.805539809965782,0.825526408947544,0.849822157275666,0.870364790617428,0.89411921297966,0.9125007936494,0.92119225743517,0.933837629552903,0.965476153458784,0.998563755223488,1.01330670678791,1.02528161712088,1.05056948773707,1.09060606678111,1.13895296111242,1.1986982736207,1.26064095757715,1.29447209944086,1.31169373634677,1.33428723500294,1.36027216800433,1.40580555066988,1.46945314609044,1.54463731517942,1.65475619403527,1.785185448502,1.92982930194241,2.10127349765865,2.27051268598908,2.41072885045027,2.53665092738145,2.65633696870594,2.75373879754369,2.82327097665916,2.90047137538909,2.99084185689793,3.0516163260833,3.08274023100245,3.08672542665562,3.10791100634342,3.21580760897803,3.39207262656828,3.57985967998101,3.74073597231498,3.89741095760558,4.03505028422461,4.2096720918788
"Korea, Rep.",KOR,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.537371590329061,0.57898574697883,0.632446906925209,0.68429689931495,0.720975679280021,0.741952098617137,0.752407620071178,0.7624253824887,0.768109497497891,0.768011648972821,0.770700285970027,0.775926041249756,0.793720905010657,0.81281514974802,0.819721875980527,0.820469450307216,0.825960294625145,0.833762085540183,0.833093990798111,0.824866522726324,0.826536832056451,0.847137510795108,0.875578102827188,0.917853607038651,0.969934451897857,1.01181137305354,1.03909207664378,1.06829675869144,1.09835977873092,1.11332455775711,1.13433998401328,1.17706973427067,1.21910163724848,1.24290829908306,1.25824256315548,1.29387335843328,1.3479421974255,1.41039790064103,1.4933363295156,1.58300208383875,1.65540862806579,1.71566589775659,1.78068327872894,1.85018982874918,1.93423446006367,2.03640200059426,2.14908328016968,2.28577033649547,2.42700542324671,2.56162980622645,2.69689238057324,2.80801406590432,2.89929282915869,2.99075991355516,3.08489179989436,3.15986589612302,3.24846594294808,3.41151400025643,3.53984265953638,3.55844088062058,3.53089668484553,3.48325203219477,3.46153322794124,3.52254978222687,3.6550531765967
"Korea, Rep.",KOR,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.30972651742749,0.330850545660582,0.360115161523297,0.388394970089793,0.40807007755475,0.4181911882562,0.416537822134265,0.411985214506828,0.408097558532666,0.402744772103447,0.401074113908437,0.403140396553266,0.412823668833297,0.424047452670698,0.430695562215399,0.434745691874569,0.437242420186439,0.435448632038818,0.425974760927193,0.409762976770901,0.398089483527252,0.406010083933966,0.42592292767682,0.450508419163924,0.478433180323269,0.49989619057271,0.513442830642005,0.529274240137083,0.547798022403469,0.560808591226317,0.576768584617301,0.604511130403157,0.633742252855894,0.653600133508603,0.6696519131101,0.696158181993228,0.732133299329958,0.770865068830186,0.817986788970189,0.865184166493141,0.897750870255885,0.926000165686494,0.961293859642307,1.00042611908073,1.05095916881455,1.11533923042827,1.19009705765196,1.29016188578266,1.40752431026925,1.53021118057668,1.65711977997575,1.77036080717952,1.86991050874304,1.96465458393058,2.05803822683174,2.14059324171533,2.24401708519508,2.41211776511418,2.55143980836822,2.60313433735688,2.62762097755272,2.64701991091709,2.68939008491445,2.79749707522018,2.95616318601244
"Korea, Rep.",KOR,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.219545284833229,0.233407624961552,0.253411732324741,0.276822114520601,0.306240547640734,0.342938957327964,0.365854298585691,0.386462459832232,0.424184414929706,0.45904829047624,0.49046056874546,0.533227041180198,0.580088498010855,0.619781367726844,0.658053613702108,0.692755825269549,0.70810644810358,0.708107193064857,0.706237694229014,0.70217350204364,0.697752082140391,0.712385599049257,0.739208586655081,0.753558850003415,0.765432419649264,0.790219619379732,0.829006621864633,0.862822129596977,0.89649384088877,0.939734862661625,0.980276704226889,1.02391205266617,1.07394389594032,1.12754898839238,1.17875387681851,1.22655269346083,1.28252526666039,1.33575163583469,1.37710024549284,1.41233761026411,1.46142340259561,1.54278058072474,1.63854180073899,1.73990242616187,1.84249779776458,1.94966926414451,2.08310375940411,2.22969060719626,2.38773690564039,2.56936054853195,2.76301663871061,2.95835053707662,3.15122605929075,3.34746297802384,3.5585189892642,3.78950705647264,4.03381744934464,4.28817343174544,4.55272295976722,4.83324249273805,5.10739913812534,5.38729615389028,5.70619520414441,6.00981676806776,6.24979599727889
